tweet_id,retweets,favorite_count,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,breed,confidence
800751577355128832,2613,10060,2016-11-21 17:23:47+00:00,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10,12.0,10.0,Mauve,None,cocker spaniel,0.771984
800513324630806528,2813,12447,2016-11-21 01:37:04+00:00,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10,11.0,10.0,Chef,None,pembroke,0.8289040000000001
800459316964663297,2053,9016,2016-11-20 22:02:27+00:00,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely,12.0,10.0,None,Pupper,none,0.0
800443802682937345,4007,0,2016-11-20 21:00:48+00:00,Twitter for iPhone,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper,11.0,10.0,Sampson,Pupper,none,0.0
800388270626521089,2626,10568,2016-11-20 17:20:08+00:00,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer,12.0,10.0,Doc,Floofer,golden retriever,0.35986
800188575492947969,3678,0,2016-11-20 04:06:37+00:00,Twitter for iPhone,RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper,11.0,10.0,Bo,Pupper,none,0.0
800141422401830912,2383,14465,2016-11-20 00:59:15+00:00,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10,13.0,10.0,Peaches,None,golden retriever,0.938048
800018252395122689,12253,26800,2016-11-19 16:49:49+00:00,Twitter for iPhone,Here's a doggo doin a struggle. 11/10 much determined,11.0,10.0,None,Doggo,none,0.0
799774291445383169,4350,0,2016-11-19 00:40:24+00:00,Twitter for iPhone,RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him,13.0,10.0,Tucker,None,chow,0.316565
799757965289017345,1996,7944,2016-11-18 23:35:32+00:00,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back,13.0,10.0,Sobe,Doggo,border collie,0.442534
799422933579902976,1792,7667,2016-11-18 01:24:14+00:00,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly,12.0,10.0,Longfellow,None,miniature pinscher,0.58363
799308762079035393,5056,0,2016-11-17 17:50:33+00:00,Twitter for iPhone,RT @dog_rates: I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS,14.0,10.0,None,None,none,0.0
799297110730567681,2549,9354,2016-11-17 17:04:16+00:00,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet,11.0,10.0,Jeffrey,None,malamute,0.985028
799063482566066176,2333,7670,2016-11-17 01:35:54+00:00,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish,11.0,10.0,Mister,None,norfolk terrier,0.334436
798933969379225600,4138,12374,2016-11-16 17:01:16+00:00,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him,12.0,10.0,Iroh,None,siberian husky,0.703224
798925684722855936,1354,7145,2016-11-16 16:28:21+00:00,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow,11.0,10.0,Shadow,None,west highland white terrier,0.539463
798705661114773508,6183,0,2016-11-16 01:54:03+00:00,Twitter for iPhone,"RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper",11.0,10.0,Baloo,Pupper,none,0.0
798701998996647937,7197,0,2016-11-16 01:39:30+00:00,Twitter for iPhone,RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10,10.0,10.0,None,None,none,0.0
798697898615730177,6069,0,2016-11-16 01:23:12+00:00,Twitter for iPhone,RT @dog_rates: This is Stubert. He just arrived. 10/10,10.0,10.0,Stubert,None,labrador retriever,0.8686709999999999
798694562394996736,4625,0,2016-11-16 01:09:57+00:00,Twitter for iPhone,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both",12.0,10.0,None,None,chihuahua,0.615163
798686750113755136,2170,0,2016-11-16 00:38:54+00:00,Twitter for iPhone,"RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell",11.0,10.0,Jack,None,none,0.0
798682547630837760,4413,0,2016-11-16 00:22:12+00:00,Twitter for iPhone,RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10,8.0,10.0,None,Pupper,none,0.0
798673117451325440,5200,0,2016-11-15 23:44:44+00:00,Twitter for iPhone,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10",13.0,10.0,None,None,none,0.0
798665375516884993,3663,0,2016-11-15 23:13:58+00:00,Twitter for iPhone,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable,10.0,10.0,Lola,None,chow,0.243529
798644042770751489,1736,0,2016-11-15 21:49:12+00:00,Twitter for iPhone,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull,10.0,10.0,Paull,None,english springer,0.403698
798628517273620480,1856,0,2016-11-15 20:47:30+00:00,Twitter for iPhone,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles,12.0,10.0,None,None,beagle,0.636169
798585098161549313,5249,0,2016-11-15 17:54:59+00:00,Twitter for iPhone,RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10,10.0,10.0,Timison,None,none,0.0
798576900688019456,5452,0,2016-11-15 17:22:24+00:00,Twitter for iPhone,RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10,1.0,10.0,None,None,none,0.0
798340744599797760,3130,0,2016-11-15 01:44:00+00:00,Twitter for iPhone,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom,11.0,10.0,Davey,None,papillon,0.53318
798209839306514432,2418,9891,2016-11-14 17:03:50+00:00,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10,13.0,10.0,Cooper,None,pekinese,0.524583
797971864723324932,2880,10916,2016-11-14 01:18:12+00:00,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af,12.0,10.0,None,Pupper,american staffordshire terrier,0.489845
797545162159308800,4598,13833,2016-11-12 21:02:38+00:00,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately,12.0,10.0,Cassie,None,pembroke,0.954089
797236660651966464,6125,18863,2016-11-12 00:36:46+00:00,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser,12.0,10.0,Pancake,None,collie,0.767005
797165961484890113,24,212,2016-11-11 19:55:50+00:00,Twitter for iPhone,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,11.0,10.0,None,None,none,0.0
796904159865868288,8322,0,2016-11-11 02:35:32+00:00,Twitter for iPhone,RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,11.0,10.0,Tyrone,None,none,0.0
796865951799083009,1824,7285,2016-11-11 00:03:42+00:00,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet,12.0,10.0,Tyr,None,cardigan,0.8391290000000001
796759840936919040,2816,11171,2016-11-10 17:02:03+00:00,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up,11.0,10.0,Romeo,None,american staffordshire terrier,0.463996
796563435802726400,6701,0,2016-11-10 04:01:37+00:00,Twitter for iPhone,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend,13.0,10.0,None,Puppo,none,0.0
796484825502875648,1644,7164,2016-11-09 22:49:15+00:00,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere,12.0,10.0,None,Doggo,cocker spaniel,0.116924
796387464403357696,3874,10420,2016-11-09 16:22:22+00:00,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well,12.0,10.0,Snicku,None,pekinese,0.461164
796177847564038144,13311,0,2016-11-09 02:29:25+00:00,Twitter for iPhone,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby,11.0,10.0,Ruby,None,golden retriever,0.600276
796149749086875649,13311,30390,2016-11-09 00:37:46+00:00,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby,11.0,10.0,Ruby,None,golden retriever,0.600276
796125600683540480,1680,4718,2016-11-08 23:01:49+00:00,Twitter for iPhone,#ImWithThor 13/10,13.0,10.0,None,None,none,0.0
796116448414461957,2242,8609,2016-11-08 22:25:27+00:00,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10,11.0,10.0,None,None,cardigan,0.700182
796080075804475393,2157,7994,2016-11-08 20:00:55+00:00,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10,12.0,10.0,Yogi,None,chow,0.973846
796031486298386433,3488,10231,2016-11-08 16:47:50+00:00,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful,13.0,10.0,Daisy,None,golden retriever,0.893775
795464331001561088,21858,46596,2016-11-07 03:14:10+00:00,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff,13.0,10.0,None,Doggo,golden retriever,0.193082
795400264262053889,2671,9467,2016-11-06 22:59:35+00:00,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10,12.0,10.0,Brody,None,golden retriever,0.925494
795076730285391872,5077,15283,2016-11-06 01:33:58+00:00,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10,11.0,10.0,Bailey,None,none,0.0
794983741416415232,3144,0,2016-11-05 19:24:28+00:00,Twitter for iPhone,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af,12.0,10.0,Rizzy,None,schipperke,0.363272
794926597468000259,2151,9648,2016-11-05 15:37:24+00:00,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop,12.0,10.0,Mack,None,toy poodle,0.0376618
794355576146903043,9620,0,2016-11-04 01:48:22+00:00,Twitter for iPhone,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly,12.0,10.0,Butter,None,cocker spaniel,0.500509
794332329137291264,2527,9101,2016-11-04 00:15:59+00:00,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy,12.0,10.0,Nimbus,None,samoyed,0.988307
794205286408003585,3102,8744,2016-11-03 15:51:10+00:00,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af,14.0,10.0,Laika,Pupper,none,0.0
793962221541933056,4555,15852,2016-11-02 23:45:19+00:00,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly,12.0,10.0,Maximus,None,labrador retriever,0.8616510000000001
793845145112371200,1739,8739,2016-11-02 16:00:06+00:00,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af,13.0,10.0,Clark,None,old english sheepdog,0.7652770000000001
793614319594401792,2914,0,2016-11-02 00:42:53+00:00,Twitter for iPhone,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10,13.0,10.0,None,None,golden retriever,0.705092
793601777308463104,1509,7555,2016-11-01 23:53:02+00:00,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug,12.0,10.0,Dobby,None,miniature pinscher,0.538981
793500921481273345,2221,10086,2016-11-01 17:12:16+00:00,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10,12.0,10.0,Fiona,None,golden retriever,0.3261219999999999
793286476301799424,8558,23273,2016-11-01 03:00:09+00:00,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck,13.0,10.0,Moreton,None,afghan hound,0.2746369999999999
793271401113350145,2236,8229,2016-11-01 02:00:14+00:00,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af,12.0,10.0,Dave,None,siberian husky,0.2316949999999999
793256262322548741,7765,18867,2016-11-01 01:00:05+00:00,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked,12.0,10.0,None,None,basset,0.2076219999999999
793241302385262592,3061,9947,2016-11-01 00:00:38+00:00,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af,13.0,10.0,Tucker,None,golden retriever,0.559308
793226087023144960,2702,9253,2016-10-31 23:00:11+00:00,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10",11.0,10.0,Juno,None,wire-haired fox terrier,0.456047
793210959003287553,2599,8451,2016-10-31 22:00:04+00:00,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution,10.0,10.0,Maude,None,french bulldog,0.0187590999999999
793195938047070209,5253,14397,2016-10-31 21:00:23+00:00,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo,12.0,10.0,Lily,Puppo,labrador retriever,0.654762
793180763617361921,1857,6542,2016-10-31 20:00:05+00:00,Twitter for iPhone,This is Newt. He's a strawberry. 11/10,11.0,10.0,Newt,None,lakeland terrier,0.266824
793165685325201412,2619,8873,2016-10-31 19:00:10+00:00,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on,12.0,10.0,Benji,None,golden retriever,0.946224
793150605191548928,1590,5831,2016-10-31 18:00:14+00:00,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10,11.0,10.0,Nida,None,italian greyhound,0.193869
793135492858580992,2345,6055,2016-10-31 17:00:11+00:00,Twitter for iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all,13.0,10.0,None,None,none,0.0
793120401413079041,3665,11979,2016-10-31 16:00:13+00:00,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort",11.0,10.0,Robin,None,labrador retriever,0.7249439999999999
792913359805018113,3696,13540,2016-10-31 02:17:31+00:00,Twitter for iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest,13.0,10.0,None,None,none,0.0
792883833364439040,3989,10671,2016-10-31 00:20:11+00:00,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10,12.0,10.0,Bailey,None,standard poodle,8.31451e-05
792773781206999040,1566,6980,2016-10-30 17:02:53+00:00,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug,12.0,10.0,Monster,None,yorkshire terrier,0.912804
792394556390137856,3998,12670,2016-10-29 15:55:58+00:00,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial,12.0,10.0,BeBe,None,cocker spaniel,0.746387
792050063153438720,1663,6758,2016-10-28 17:07:05+00:00,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10,11.0,10.0,Remus,None,komondor,0.942856
791821351946420224,19613,0,2016-10-28 01:58:16+00:00,Twitter for iPhone,RT @dog_rates: This little fella really hates stairs. Prefers bush. 13/10 legendary pupper,13.0,10.0,None,Pupper,none,0.0
791784077045166082,8844,0,2016-10-27 23:30:09+00:00,Twitter for iPhone,RT @dog_rates: I'm not sure what this dog is doing but it's pretty inspirational. 12/10,12.0,10.0,None,None,none,0.0
791780927877898241,3544,0,2016-10-27 23:17:38+00:00,Twitter for iPhone,RT @dog_rates: This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af,11.0,10.0,Maddie,None,none,0.0
791774931465953280,20668,42600,2016-10-27 22:53:48+00:00,Vine - Make a Scene,Vine will be deeply missed. This was by far my favorite one. 14/10,14.0,10.0,None,None,none,0.0
791672322847637504,2914,11108,2016-10-27 16:06:04+00:00,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10,13.0,10.0,None,None,golden retriever,0.705092
791406955684368384,3841,12452,2016-10-26 22:31:36+00:00,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets,12.0,10.0,Levi,None,pembroke,0.972629
791312159183634433,2356,8293,2016-10-26 16:14:55+00:00,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket,12.0,10.0,Mabel,None,miniature pinscher,0.892925
791026214425268224,3790,0,2016-10-25 21:18:40+00:00,Twitter for iPhone,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10,11.0,10.0,Alfie,None,malamute,0.375098
790987426131050500,1981,9278,2016-10-25 18:44:32+00:00,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10,12.0,10.0,Misty,None,cocker spaniel,0.349195
790946055508652032,4372,15818,2016-10-25 16:00:09+00:00,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af,12.0,10.0,Betty,Puppo,golden retriever,0.245773
790723298204217344,2138,0,2016-10-25 01:14:59+00:00,Twitter for iPhone,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10,12.0,10.0,Happy,None,golden retriever,0.0785304999999999
790698755171364864,1795,7775,2016-10-24 23:37:28+00:00,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby,12.0,10.0,Mosby,None,bernese mountain dog,0.996541
790581949425475584,6615,19473,2016-10-24 15:53:19+00:00,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary,11.0,10.0,Duke,None,malinois,0.000152999
790337589677002753,1763,7404,2016-10-23 23:42:19+00:00,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly,12.0,10.0,Maggie,None,pembroke,0.658808
790277117346975746,2943,11853,2016-10-23 19:42:02+00:00,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce,11.0,10.0,Bruce,None,labrador retriever,0.427742
790227638568808452,3292,0,2016-10-23 16:25:25+00:00,Twitter for iPhone,RT @dog_rates: This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero,11.0,10.0,Leela,None,none,0.0
789986466051088384,2138,8776,2016-10-23 00:27:05+00:00,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10,12.0,10.0,Happy,None,golden retriever,0.0785304999999999
789960241177853952,3806,0,2016-10-22 22:42:52+00:00,Twitter for iPhone,RT @dog_rates: This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well,12.0,10.0,Buddy,None,none,0.0
789903600034189313,3869,9754,2016-10-22 18:57:48+00:00,Vine - Make a Scene,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy,13.0,10.0,Ralphy,Pupper,none,0.0
789628658055020548,1636,7055,2016-10-22 00:45:17+00:00,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af,13.0,10.0,Eli,None,chow,0.260702
789599242079838210,1785,6357,2016-10-21 22:48:24+00:00,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af,12.0,10.0,Brownie,None,chesapeake bay retriever,0.8788219999999999
789530877013393408,3144,11050,2016-10-21 18:16:44+00:00,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af,12.0,10.0,Rizzy,None,schipperke,0.363272
789314372632018944,2128,8174,2016-10-21 03:56:25+00:00,Twitter for iPhone,HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10,13.0,10.0,None,None,none,0.0
789280767834746880,4572,0,2016-10-21 01:42:53+00:00,Twitter for iPhone,RT @dog_rates: This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af,12.0,10.0,Meyer,None,none,0.0
789268448748703744,2433,8623,2016-10-21 00:53:56+00:00,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with,10.0,10.0,Stella,None,malamute,0.81286
789137962068021249,2597,9203,2016-10-20 16:15:26+00:00,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet,12.0,10.0,Bo,None,chihuahua,0.746135
788908386943430656,11664,25984,2016-10-20 01:03:11+00:00,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af",11.0,10.0,Lucy,None,golden retriever,0.0340897
788765914992902144,9620,25812,2016-10-19 15:37:03+00:00,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly,12.0,10.0,Butter,None,cocker spaniel,0.500509
788552643979468800,6629,0,2016-10-19 01:29:35+00:00,Twitter for iPhone,RT @dog_rates: Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated,13.0,10.0,None,Pupper,none,0.0
788412144018661376,4905,14660,2016-10-18 16:11:17+00:00,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af,11.0,10.0,Dexter,None,golden retriever,0.805238
788178268662984705,1966,6870,2016-10-18 00:41:57+00:00,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af,13.0,10.0,None,None,samoyed,0.73548
788150585577050112,1196,5779,2016-10-17 22:51:57+00:00,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats,13.0,10.0,Leo,None,chow,0.814145
788070120937619456,3200,0,2016-10-17 17:32:13+00:00,Twitter for iPhone,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both,11.0,10.0,Bo,None,golden retriever,0.735163
788039637453406209,1217,5772,2016-10-17 15:31:05+00:00,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both,12.0,10.0,None,None,none,0.0
787810552592695296,2830,8122,2016-10-17 00:20:47+00:00,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent,11.0,10.0,Frank,None,pug,0.362835
787717603741622272,2574,9682,2016-10-16 18:11:26+00:00,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere,13.0,10.0,Tonks,Puppo,german shepherd,0.992339
787397959788929025,2652,10297,2016-10-15 21:01:17+00:00,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug,11.0,10.0,Moose,None,chihuahua,0.900483
787322443945877504,1621,7367,2016-10-15 16:01:13+00:00,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10,10.0,10.0,Lincoln,None,golden retriever,0.1057029999999999
787111942498508800,6273,0,2016-10-15 02:04:45+00:00,Twitter for iPhone,RT @dog_rates: This is Carl. He's very powerful. 12/10 don't mess with Carl,12.0,10.0,Carl,None,none,0.0
786963064373534720,7397,25184,2016-10-14 16:13:10+00:00,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire,12.0,10.0,Rory,None,golden retriever,0.915303
786729988674449408,2266,0,2016-10-14 00:47:00+00:00,Twitter for iPhone,RT @dog_rates: This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy,11.0,10.0,Oakley,None,none,0.0
786709082849828864,5700,17311,2016-10-13 23:23:56+00:00,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10",9.75,10.0,Logan,None,pomeranian,0.467321
786664955043049472,2357,10014,2016-10-13 20:28:35+00:00,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10",12.0,10.0,None,None,leonberg,0.512034
786595970293370880,2899,8948,2016-10-13 15:54:28+00:00,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho,11.0,10.0,Dale,None,pembroke,0.709512
786363235746385920,3203,10245,2016-10-13 00:29:39+00:00,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af,13.0,10.0,Rizzo,Doggo,golden retriever,0.929266
786286427768250368,2634,7541,2016-10-12 19:24:27+00:00,Vine - Make a Scene,This is Arnie. He's afraid of his own bark. 12/10 would comfort,12.0,10.0,Arnie,None,none,0.0
786233965241827333,4351,14358,2016-10-12 15:55:59+00:00,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution,11.0,10.0,Mattie,None,labrador retriever,0.478193
786051337297522688,145,1348,2016-10-12 03:50:17+00:00,Twitter for iPhone,13/10 for breakdancing puppo @shibbnbot,13.0,10.0,None,Puppo,none,0.0
786036967502913536,6476,0,2016-10-12 02:53:11+00:00,Twitter for iPhone,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af,11.0,10.0,Scout,None,golden retriever,0.99383
785927819176054784,2973,10763,2016-10-11 19:39:28+00:00,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop,12.0,10.0,Lucy,None,toy poodle,0.00849262
785872687017132033,1667,6317,2016-10-11 16:00:24+00:00,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his,12.0,10.0,Rusty,None,great pyrenees,0.392108
785639753186217984,2098,7427,2016-10-11 00:34:48+00:00,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously,10.0,10.0,Pinot,"Doggo,Pupper",none,0.0
785533386513321988,1831,8550,2016-10-10 17:32:08+00:00,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af,11.0,10.0,Dallas,None,miniature pinscher,0.4360229999999999
785515384317313025,1156,5769,2016-10-10 16:20:36+00:00,Twitter for iPhone,"Today, 10/10, should be National Dog Rates Day",10.0,10.0,None,None,none,0.0
785264754247995392,1511,6885,2016-10-09 23:44:41+00:00,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc,12.0,10.0,Doc,None,chow,0.056137
785170936622350336,4472,11321,2016-10-09 17:31:53+00:00,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10,11.0,10.0,Hero,None,eskimo dog,0.0274944
784826020293709826,2997,9548,2016-10-08 18:41:19+00:00,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft,13.0,10.0,Rusty,None,chow,0.0903414
